image_urls,station_url,genre,images,name
http://resources.live24.gr/resources/images/stations/6a7ad809-ce6c-48de-9e2c-27fbfa921fff.png,/radio/generic.jsp?sid=2711,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/6a7ad809-ce6c-48de-9e2c-27fbfa921fff.png', 'checksum': 'ccd4f7b444e554b2f65ac48360b19954', 'path': 'full/0872fd27f3f37f875a69ab3b845353716094c7b6.jpg'}]",Πολίτης Ράδιο 107.6
http://resources.live24.gr/resources/images/stations/e00253d7-9c79-414c-93ec-a25d5b0b17f8.jpg,/radio/generic.jsp?sid=2706,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/e00253d7-9c79-414c-93ec-a25d5b0b17f8.jpg', 'checksum': '70b7dad8268f968001756f7c5c627cb9', 'path': 'full/85fe66687f3bce78c69994d8d42558f6a3b4feee.jpg'}]",Πρώτο Radio Cyprus 89.4
http://resources.live24.gr/resources/images/stations/66275f16-ee2b-49ec-990a-ef92ced93fda.png,/radio/generic.jsp?sid=2691,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/66275f16-ee2b-49ec-990a-ef92ced93fda.png', 'checksum': '181947e150fd2dfce8225d398d0ee2f7', 'path': 'full/51f66597f065f659846c37f07473e4c6719e1c35.jpg'}]",Κλικ FM 105.5
http://resources.live24.gr/resources/images/stations/5d37182c-720b-47c4-bde9-12c1fa41d370.jpg,/radio/generic.jsp?sid=2689,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/5d37182c-720b-47c4-bde9-12c1fa41d370.jpg', 'checksum': '4bb8546ec4da969ba2bc1444877e89f9', 'path': 'full/cf7d2a356b0ab02efc8e74459b0ad46e3ed6b1b6.jpg'}]",Ζενίθ Ράδιο 96.4
http://resources.live24.gr/resources/images/stations/756a4fac-0713-4f42-be48-845307c9c26f.png,/radio/generic.jsp?sid=2725,Θρησκευτική,"[{'url': 'http://resources.live24.gr/resources/images/stations/756a4fac-0713-4f42-be48-845307c9c26f.png', 'checksum': 'a6b162103e8d329043579c51c4c8c6e1', 'path': 'full/e0bf99259ddfe06dcf0a9a8ed01b58293bc7e865.jpg'}]",Ράδιο Άγιος Δημήτριος Ακροπόλεως - Κύπρος 93.3
http://resources.live24.gr/resources/images/stations/cafc14ad-592b-4755-8035-aa53b5f798d7.jpg,/radio/generic.jsp?sid=1618,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/cafc14ad-592b-4755-8035-aa53b5f798d7.jpg', 'checksum': '86ed12daab114856e52158437230f2a6', 'path': 'full/47a824accdeac9df8631ffb5613a56cb602ff11e.jpg'}]",Super Sport FM Κύπρου 100
http://resources.live24.gr/resources/images/stations/5148e2a2-d01b-4d4a-98dd-b938ee9da5e7.png,/radio/generic.jsp?sid=2704,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/5148e2a2-d01b-4d4a-98dd-b938ee9da5e7.png', 'checksum': '012302ac76a003e1d616c1d095f3cfd3', 'path': 'full/19a49d5b0c9e5bf3ae20298a336011d8ebae8ff2.jpg'}]",Κiss FM Κύπρου 89.0
http://resources.live24.gr/resources/images/stations/07aaf27d-e220-484f-9c22-96a7bdb6ac28.png,/radio/generic.jsp?sid=2710,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/07aaf27d-e220-484f-9c22-96a7bdb6ac28.png', 'checksum': '18848b198a8d5f416b443bb257329d68', 'path': 'full/73ba9dcd617c94eb25d5ac617e1ababdf2838a0a.jpg'}]",UCY Voice 95.2
http://resources.live24.gr/resources/images/stations/11a52773-565c-459a-b0cf-594ebff6db9a.png,/radio/generic.jsp?sid=2695,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/11a52773-565c-459a-b0cf-594ebff6db9a.png', 'checksum': '085ce651640547e82983352447be5a7c', 'path': 'full/3df0fd3daff490a5dfbf118fa1bd1fcf21da8585.jpg'}]",Sfera Κύπρου 96.8
http://resources.live24.gr/resources/images/stations/5b046ab8-4a49-4140-897b-8b746bc785f2.png,/radio/generic.jsp?sid=2690,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/5b046ab8-4a49-4140-897b-8b746bc785f2.png', 'checksum': 'b2431215cd377cdcaceae40147fb8d39', 'path': 'full/53ce246e4257742681692e97d7705b9f7ece7b14.jpg'}]",Super FM 104.8
http://resources.live24.gr/resources/images/stations/2054fe2b-f404-4231-a92a-5eae903ea035.png,/radio/generic.jsp?sid=2751,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/2054fe2b-f404-4231-a92a-5eae903ea035.png', 'checksum': 'c7f7ce7f5ebe3cb16fd8820200932d59', 'path': 'full/2352e6343f5e2cf1d75c732a01555769a1aa3862.jpg'}]",RIK 3 94.8
http://resources.live24.gr/resources/images/stations/040aa452-7480-4763-ad1b-5b36a213f6e4.png,/radio/generic.jsp?sid=3069,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/040aa452-7480-4763-ad1b-5b36a213f6e4.png', 'checksum': '27709ccbc19b60bd4b0a241eb9f7549f', 'path': 'full/5cc3d4cd8ea1b7d7f3d96baf841ec2d9454c3ce4.jpg'}]",RIK 2 91.2
http://resources.live24.gr/resources/images/stations/23b16d4e-01f6-4608-834e-fcee0be0dac9.png,/radio/generic.jsp?sid=2752,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/23b16d4e-01f6-4608-834e-fcee0be0dac9.png', 'checksum': 'c7f7ce7f5ebe3cb16fd8820200932d59', 'path': 'full/358a88c83b0e56739f5c1c07cd3b1447b83d2f9b.jpg'}]",RIK 4 88.2
http://resources.live24.gr/resources/images/stations/e4f812f2-b8fd-4e0a-b49b-4967e5c55006.png,/radio/generic.jsp?sid=2693,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/e4f812f2-b8fd-4e0a-b49b-4967e5c55006.png', 'checksum': '89e208bcc29639e22e7d5168a9783fad', 'path': 'full/b65171b5c9891a196399c7edfacd112b51f127c6.jpg'}]",RIK 1 97.2
http://resources.live24.gr/resources/images/stations/1efe45f9-54a8-4944-aa4c-69b4a00c24a3.png,/radio/generic.jsp?sid=2754,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/1efe45f9-54a8-4944-aa4c-69b4a00c24a3.png', 'checksum': '6d1b25146978c3e2c6ed2c355a0866aa', 'path': 'full/8847f195faa4fa4c07c6e05dc8552981fcbe3575.jpg'}]",Radyo Enerji 93.1
http://resources.live24.gr/resources/images/stations/abd0327a-be1f-46e4-b092-1c59b9382116.png,/radio/generic.jsp?sid=2956,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/abd0327a-be1f-46e4-b092-1c59b9382116.png', 'checksum': 'c4c6a8aaf096b59036ab4fd563dc17ba', 'path': 'full/06dcbc8f1dc2ed5c6f33809f5a11f2ed3c6c159a.jpg'}]",Njoy 99.5
http://resources.live24.gr/resources/images/stations/d0daeeed-74d6-4e39-8832-cbdd5ddeaba0.jpg,/radio/generic.jsp?sid=2758,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/d0daeeed-74d6-4e39-8832-cbdd5ddeaba0.jpg', 'checksum': 'af8028454069c60682554df34179ba47', 'path': 'full/ad16cf1ff693d032ec84258268af7afe1ba9e6e1.jpg'}]",Metro FM 103.9
http://resources.live24.gr/resources/images/stations/a7cb0f1a-695d-461d-bcc1-016ca2e3b0d1.jpg,/radio/generic.jsp?sid=1674,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/a7cb0f1a-695d-461d-bcc1-016ca2e3b0d1.jpg', 'checksum': '3afba1e05c1a2a6aeb63531658e6bab6', 'path': 'full/79116fe19dab06f3ca3c4d970c93f1054fcaa59e.jpg'}]",Dromos FM Κύπρου 100.5
http://resources.live24.gr/resources/images/stations/53a31d7f-aeeb-485d-8b21-15489f7ade67.png,/radio/generic.jsp?sid=2712,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/53a31d7f-aeeb-485d-8b21-15489f7ade67.png', 'checksum': '86ae1e21a0b0e7ee10739f5241e66b7c', 'path': 'full/b2fb5bda08292dc5433bddcf3142fae8bb876a1e.jpg'}]",Κανάλι 7 98.4
http://resources.live24.gr/resources/images/stations/8723a401-8639-4ebc-aee5-7dcf35bb4def.jpg,/radio/generic.jsp?sid=2707,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/8723a401-8639-4ebc-aee5-7dcf35bb4def.jpg', 'checksum': '725534c5f68b2e1c4152a5861c036481', 'path': 'full/d635bab511560d886c7137e1ac8e8fe3033703a9.jpg'}]",DeeJay Radio Κύπρου 93.5
http://resources.live24.gr/resources/images/stations/a5ac969b-a930-4ad1-9dfb-d00c7bfe28e5.png,/radio/generic.jsp?sid=2702,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/a5ac969b-a930-4ad1-9dfb-d00c7bfe28e5.png', 'checksum': '91c2ec89fc860c5363f420690d5801eb', 'path': 'full/313e6b90c03fd660d38c200ef05db85cb05cf6de.jpg'}]",Love FM 100.7
http://resources.live24.gr/resources/images/stations/ab836b5d-58bd-4431-9cd0-89ed42c77cfa.png,/radio/generic.jsp?sid=2723,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/ab836b5d-58bd-4431-9cd0-89ed42c77cfa.png', 'checksum': '9158a37de49c7ce3afc388107aa43eae', 'path': 'full/f553bc9d6969c86bfb62718441697fcfd14256ef.jpg'}]",Mix Fm Cyprus 102.3
http://resources.live24.gr/resources/images/stations/9043d56e-7f5c-4f80-9594-bd1527f0278d.png,/radio/generic.jsp?sid=2776,POP,"[{'url': 'http://resources.live24.gr/resources/images/stations/9043d56e-7f5c-4f80-9594-bd1527f0278d.png', 'checksum': 'd1f7ec8baa6a9003990469c5a0078a3b', 'path': 'full/7ec600f5cb5c4b619e7fcfc3415434801d911794.jpg'}]",Dance FM 95.5
http://resources.live24.gr/resources/images/stations/d0752761-9693-4b16-b2bd-a717d60b5c22.png,/radio/generic.jsp?sid=2714,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/d0752761-9693-4b16-b2bd-a717d60b5c22.png', 'checksum': 'b41d7bfd49b39fdd4b50fbcfbe2f13b0', 'path': 'full/13dfcfef3a7be33b37ffe05e58911c88770ab833.jpg'}]",Choice FM 104.3
http://resources.live24.gr/resources/images/stations/4e3bbebf-2d9f-456f-841f-cb628626b810.png,/radio/generic.jsp?sid=2724,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/4e3bbebf-2d9f-456f-841f-cb628626b810.png', 'checksum': '21ac1d3a66179158e9c47dc095db6f5a', 'path': 'full/c1a66c8ff5d195bafbca4d27bf08c5843f5ebe87.jpg'}]",Active Radio Κύπρου 107.4
http://resources.live24.gr/resources/images/stations/cff6bea7-7302-4390-970f-34819a1d54cb.png,/radio/generic.jsp?sid=2703,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/cff6bea7-7302-4390-970f-34819a1d54cb.png', 'checksum': '127fab548d106dd4383d5601600c05c7', 'path': 'full/68d2843f92176bcabcae3a8d628fa439f9df257e.jpg'}]",Κανάλι 6 100.6
http://resources.live24.gr/resources/images/stations/7ad4cc00-13cc-4420-83c8-96d20fe890dd.png,/radio/generic.jsp?sid=2718,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/7ad4cc00-13cc-4420-83c8-96d20fe890dd.png', 'checksum': '98504f226de5a1d33850d9a86650efb9', 'path': 'full/38f38858d21af957259f247353db42d16c55cbb1.jpg'}]",Sports 1 Radio 93.7
http://resources.live24.gr/resources/images/stations/64be6d9c-327f-4dea-9175-6b39fef21b25.png,/radio/generic.jsp?sid=2728,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/64be6d9c-327f-4dea-9175-6b39fef21b25.png', 'checksum': 'fc30e0dab16c7d2a55674b3808d89ff4', 'path': 'full/b20ed53c748b9c30e9ef8a33ba0a1ee824d9b16d.jpg'}]",Πάφος Radio 93.7
http://resources.live24.gr/resources/images/stations/2f523f6f-a0b3-4071-b7a5-5d7a93242f45.png,/radio/generic.jsp?sid=2916,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/2f523f6f-a0b3-4071-b7a5-5d7a93242f45.png', 'checksum': '4972c7a2036bdc8ba55d221f46a075fc', 'path': 'full/0d63869a72cbb408849acc1fbb751a52a16c5dd6.jpg'}]",Bayrak Radyosu 102.0
http://resources.live24.gr/resources/images/stations/7b845ec4-a14d-4d23-b890-e7bcd3f68806.png,/radio/generic.jsp?sid=2692,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/7b845ec4-a14d-4d23-b890-e7bcd3f68806.png', 'checksum': '84b5306108e8a8edc380a662762c1b1f', 'path': 'full/4850d5c63e7c7f4e5d47d1eece4053f25db12aa2.jpg'}]",AΝΤ1 Radio 102.7
http://resources.live24.gr/resources/images/stations/e436590b-9209-41d4-bc7b-1c01bd150f95.png,/radio/generic.jsp?sid=2717,Ροκ,"[{'url': 'http://resources.live24.gr/resources/images/stations/e436590b-9209-41d4-bc7b-1c01bd150f95.png', 'checksum': 'b15c807fa195e0195830756dd69342aa', 'path': 'full/7f193a20ba00e0eefe14ae0bc8455df5ea2035cb.jpg'}]",Rock FM 89.2
http://resources.live24.gr/resources/images/stations/648752b2-b709-4de9-8922-b7b3ef9030e7.jpg,/radio/generic.jsp?sid=2716,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/648752b2-b709-4de9-8922-b7b3ef9030e7.jpg', 'checksum': 'd32c7fdb8bc41838f88cd28955c0e814', 'path': 'full/def2a26428c6da87b3d1c43cca455517f0185993.jpg'}]",Άστρα FM 92.8
http://resources.live24.gr/resources/images/stations/f1958891-4c2d-4573-b214-2fd1f51cff72.png,/radio/generic.jsp?sid=2698,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/f1958891-4c2d-4573-b214-2fd1f51cff72.png', 'checksum': 'f9a8606ce84d517f8627428bee50bd7e', 'path': 'full/ea25f1eb09449fd3296a091f0c6a744737cd37d4.jpg'}]",Capital FM Κύπρου 101.4
http://resources.live24.gr/resources/images/stations/c352c39e-09f8-4848-bcf9-483e24154728.jpg,/radio/generic.jsp?sid=2761,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/c352c39e-09f8-4848-bcf9-483e24154728.jpg', 'checksum': 'dbce2a431db9f8f4750cdd59b3f52e14', 'path': 'full/724b7cb50918b6350ae74fc91c027b662325eb0d.jpg'}]",Melody Radio 103.1
http://resources.live24.gr/resources/images/stations/767b079d-f42a-40f5-841e-7d530e469aa3.png,/radio/generic.jsp?sid=2737,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/767b079d-f42a-40f5-841e-7d530e469aa3.png', 'checksum': 'e79e3a2eb1473488d61683be5528dae0', 'path': 'full/ce6f1ba2df8c704d261094eebc2de945a9dc9bd4.jpg'}]",BFBS Cyprus 89.7
http://resources.live24.gr/resources/images/stations/486bbfa1-1dda-4065-a295-d4e391538684.png,/radio/generic.jsp?sid=2744,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/486bbfa1-1dda-4065-a295-d4e391538684.png', 'checksum': 'b109975d0dd7a01e11c7409652636f3e', 'path': 'full/cde4f1cef73307c13cae21c3e74a53c126d484af.jpg'}]",MYCY Radio 
http://resources.live24.gr/resources/images/stations/4258eeee-0e95-49b6-be4d-2024d1e0b308.png,/radio/generic.jsp?sid=2700,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/4258eeee-0e95-49b6-be4d-2024d1e0b308.png', 'checksum': '2ac520deb18dcd277192f90fcb688662', 'path': 'full/4f05e7e34dd554a589978ee03fd4887cda0aefe4.jpg'}]",Mix Greek Radio 
http://resources.live24.gr/resources/images/stations/c98dd0a5-c33a-4ef1-bbdd-22ef0ff38a62.png,/radio/generic.jsp?sid=2726,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/c98dd0a5-c33a-4ef1-bbdd-22ef0ff38a62.png', 'checksum': '257e69ff6de5d81e0fdae8ef7bb3234d', 'path': 'full/af77d5c0748fa28ec5703406ccf03869ec0df120.jpg'}]",Easy Radio 
http://resources.live24.gr/resources/images/stations/96f55fbe-ce94-4ddb-9bc0-e9973240065c.jpg,/radio/generic.jsp?sid=2721,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/96f55fbe-ce94-4ddb-9bc0-e9973240065c.jpg', 'checksum': '0032441c4b2020b43c7a8d3bb494c892', 'path': 'full/5983e1fffa6a2499d6d723eb5b4959b6792bb16e.jpg'}]",Hit FM 91.4
http://resources.live24.gr/resources/images/stations/f49e38ea-9e4e-4a47-b2cc-974e986ac3aa.png,/radio/generic.jsp?sid=2740,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/f49e38ea-9e4e-4a47-b2cc-974e986ac3aa.png', 'checksum': '3deaf7aedc9710864b35701316858072', 'path': 'full/adaf7000cc0a111b902925a330c3fd526600cbbb.jpg'}]",Hot Radio Cyprus 
http://resources.live24.gr/resources/images/stations/84596875-0650-4fa0-bf0a-326ff7518c07.jpg,/radio/generic.jsp?sid=2444,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/84596875-0650-4fa0-bf0a-326ff7518c07.jpg', 'checksum': '7594106158bb5793ab05dcb45567b9da', 'path': 'full/dcf7b089d6dcf7abc1c7ddf3bb18a04b99630a2a.jpg'}]",Greek Hits Radio 
http://resources.live24.gr/resources/images/stations/98970f18-cf27-405c-89d9-032f03208ffb.png,/radio/generic.jsp?sid=2828,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/98970f18-cf27-405c-89d9-032f03208ffb.png', 'checksum': '1a93121182482874d8c0f8c88e7efe84', 'path': 'full/f1d8a7788fa4560d423ce8580b31340a7e6c3be9.jpg'}]",My Radio Art 
http://resources.live24.gr/resources/images/stations/3bffd7e4-a451-4bc2-8df5-d74338a8f8a5.jpg,/radio/generic.jsp?sid=2747,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/3bffd7e4-a451-4bc2-8df5-d74338a8f8a5.jpg', 'checksum': 'bf00ca210533dd39472586477724fa4d', 'path': 'full/74e211b5d15b0c2e3cb8e6b8cb4890dd5fd177b9.jpg'}]",Cyprus Dub Community Radio 
http://resources.live24.gr/resources/images/stations/1d8ac236-c5de-46ee-b205-ba8eebcbbdb4.png,/radio/generic.jsp?sid=2735,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/1d8ac236-c5de-46ee-b205-ba8eebcbbdb4.png', 'checksum': 'b0ae430e0056c09dc9552cbd4aa5ac86', 'path': 'full/6e8f72a7a3389bf44ebdf86ff62144e71dc6eaf7.jpg'}]",Prima Radio 93.0
http://resources.live24.gr/resources/images/stations/f64150ba-2c4c-461f-b982-78f13c69415b.png,/radio/generic.jsp?sid=2904,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/f64150ba-2c4c-461f-b982-78f13c69415b.png', 'checksum': 'bd5005b110b3d6da16dc8bd4ad04f21d', 'path': 'full/7e3068f54af1579e55161f390545bbba776b71eb.jpg'}]",Cyprus Funk Station 
http://resources.live24.gr/resources/images/stations/4aeb0eb8-5d2b-42c2-b568-5ba3bb8d0b74.png,/radio/generic.jsp?sid=2736,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/4aeb0eb8-5d2b-42c2-b568-5ba3bb8d0b74.png', 'checksum': '381c071f53a61aad043d1adbecb43d04', 'path': 'full/6ecca0b7541768512b2abdf4a3366d100c63e6cf.jpg'}]",EF-EM Radio 99
http://resources.live24.gr/resources/images/stations/bcaf3c76-3f57-40ed-841e-fb9918fd8134.png,/radio/generic.jsp?sid=2749,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/bcaf3c76-3f57-40ed-841e-fb9918fd8134.png', 'checksum': '4c3bd6a38954586a3a52ecd2fca9d082', 'path': 'full/8245e7b01be82d5d2c1b9c49b35756c67374ee54.jpg'}]",60s Chartbusters Radio 
http://resources.live24.gr/resources/images/stations/68e006b1-fdb8-4102-81a6-a81781e447ac.png,/radio/generic.jsp?sid=2741,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/68e006b1-fdb8-4102-81a6-a81781e447ac.png', 'checksum': '60050276420d91e897f4165837e88f21', 'path': 'full/672a6e751d506ab5a6ad5a9e85c8bf243aa6e08a.jpg'}]",All Time 70s 80s 
http://resources.live24.gr/resources/images/stations/e56b5cb3-586a-4b32-82aa-c5ffab49a13d.jpg,/radio/generic.jsp?sid=2746,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/e56b5cb3-586a-4b32-82aa-c5ffab49a13d.jpg', 'checksum': '67a1a6749e613840dc81679f5fc363a4', 'path': 'full/17edc885707baa908142ef7a9cbfcb7462d1c9c6.jpg'}]",Radio Napa Cyprus 106.3
http://resources.live24.gr/resources/images/stations/fe7ea0e3-b502-43cb-81c6-6b2d153fb5a0.png,/radio/generic.jsp?sid=2697,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/fe7ea0e3-b502-43cb-81c6-6b2d153fb5a0.png', 'checksum': 'cbd70a4562eb6df44f84ce83664169f0', 'path': 'full/04f060d6c8757927d513c3263eb041be1cc3c52e.jpg'}]",Ράδιο Πολιτεία 106.7
http://resources.live24.gr/resources/images/stations/01d0fb87-fb04-493e-87d8-bcc8a4595298.png,/radio/generic.jsp?sid=2762,Θρησκευτική,"[{'url': 'http://resources.live24.gr/resources/images/stations/01d0fb87-fb04-493e-87d8-bcc8a4595298.png', 'checksum': '4dcc2eeea0675fc166da471cfdbbae92', 'path': 'full/92b87a0e0ffed66f80db2630baa89e6ee4d6e100.jpg'}]",Ρ/Σ Ιεράς Μητροπόλεως Λεμεσού 94.5
http://resources.live24.gr/resources/images/stations/7951b1cd-be99-41fc-9f4a-688b82109d12.jpg,/radio/generic.jsp?sid=1238,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/7951b1cd-be99-41fc-9f4a-688b82109d12.jpg', 'checksum': '2245c5b245cf569f570bced95d928bde', 'path': 'full/75b30bcc0a9b7469f43444ad4e24fc47c44f48d4.jpg'}]",Ράδιο Φάρος 91.8
http://resources.live24.gr/resources/images/stations/146d5fe3-a0d5-484a-bd03-ab1d89e6c81f.png,/radio/generic.jsp?sid=1240,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/146d5fe3-a0d5-484a-bd03-ab1d89e6c81f.png', 'checksum': '8390577a841cced06b7e7750ccbe0ffb', 'path': 'full/0ef3b0b519a9693cd2960d42dbc4b6162e99faef.jpg'}]",Ράδιο Ριζίτες 92.4
http://resources.live24.gr/resources/images/stations/0bdd797f-ca2c-44fd-a926-eb17ef254bcf.jpg,/radio/generic.jsp?sid=1631,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/0bdd797f-ca2c-44fd-a926-eb17ef254bcf.jpg', 'checksum': '8269a93260ded6090799d01f8043bbdd', 'path': 'full/17dff12490be0e3fb4672f50f5cf9444ed587581.jpg'}]",Χανιά FM 98.9
http://resources.live24.gr/resources/images/stations/8488546f-ace1-4158-b2c1-ee6aefe1cfea.gif,/radio/generic.jsp?sid=1226,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/8488546f-ace1-4158-b2c1-ee6aefe1cfea.gif', 'checksum': 'c082a08822f43a2238a069bce4df6f85', 'path': 'full/07cfef274355d1304cbd675a7bfd0eaf43dcd626.jpg'}]",Ράδιο Αμόρε 87.5
http://resources.live24.gr/resources/images/stations/21c856d3-c974-4f38-abfd-58730c336859.png,/radio/generic.jsp?sid=2894,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/21c856d3-c974-4f38-abfd-58730c336859.png', 'checksum': '20b684267c92d85d2928da0a73937584', 'path': 'full/056551030e7a6d676dbbc367f8c14cfa30e0bcec.jpg'}]",Ράδιο FM 88.5
http://resources.live24.gr/resources/images/stations/b91cee13-343f-4a09-bed9-6b6f85457d69.png,/radio/generic.jsp?sid=2729,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/b91cee13-343f-4a09-bed9-6b6f85457d69.png', 'checksum': '97c8ff19b160c6bcc9e55e479492232a', 'path': 'full/c1dcacd37515045af0992fc98c0a962d4ac8729a.jpg'}]",Russian Wave 105.6
http://resources.live24.gr/resources/images/stations/2b8354b4-9238-49b8-a44a-aed794d9593b.jpg,/radio/generic.jsp?sid=1229,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/2b8354b4-9238-49b8-a44a-aed794d9593b.jpg', 'checksum': '01debfc2ab915a2eb32d696794959ff0', 'path': 'full/6022efee0d010ac04bc3b3a0b6b2af0129ea0acc.jpg'}]",Ράδιο Παλαιόχωρα 89.3
http://resources.live24.gr/resources/images/stations/c1947da0-64a6-4c7f-8e91-14c04d580b99.png,/radio/generic.jsp?sid=1499,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/c1947da0-64a6-4c7f-8e91-14c04d580b99.png', 'checksum': 'c27da0f10d52a65e9842e6293aa05e3c', 'path': 'full/f73f70653d1983da7dcb27ee14869749a8557e17.jpg'}]",ΕΡΤ Χανίων 104
http://resources.live24.gr/resources/images/stations/decb5650-c22f-4e37-b3dd-35afb0e94a09.png,/radio/generic.jsp?sid=1243,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/decb5650-c22f-4e37-b3dd-35afb0e94a09.png', 'checksum': '7dbc37d78f4cea197f62b8e766ef4207', 'path': 'full/8b9ec98fa0ba5accd660ea404cf3c519b6347a61.jpg'}]",Κρητικόραμα FM 93.8
http://resources.live24.gr/resources/images/stations/9ac22710-b366-404f-ac11-5e9067c1f064.png,/radio/generic.jsp?sid=1242,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/9ac22710-b366-404f-ac11-5e9067c1f064.png', 'checksum': '46346edf06f6bda109e23a69815d558c', 'path': 'full/78c73ec8b17c5c476d9210b883595f633d77e99f.jpg'}]",Ένταση Ράδιο 93.5
http://resources.live24.gr/resources/images/stations/47e5e79a-86f4-457c-9143-740c047b3ace.png,/radio/generic.jsp?sid=2701,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/47e5e79a-86f4-457c-9143-740c047b3ace.png', 'checksum': '6d04240a643ff2b9ccb1d41629c58835', 'path': 'full/d463239fec7766386e8084bb5b1e1caee8d177e0.jpg'}]",Star FM 93.7
http://resources.live24.gr/resources/images/stations/07e56eb1-9cee-499b-8280-7dfc38889230.jpg,/radio/generic.jsp?sid=1898,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/07e56eb1-9cee-499b-8280-7dfc38889230.jpg', 'checksum': '9b44d902590276c831ebb8be87a938b3', 'path': 'full/03ebf5a500b4a2d15df4f92f765bbaa26049ee62.jpg'}]",Δίκτυο FM 91.5
