station_url,genre,name,images,image_urls
/radio/generic.jsp?sid=1753,Ροκ,Rockha Radio ,"[{'path': 'full/620ff12b6352f2adc2e81d46339c5e5b33b8f199.jpg', 'checksum': '76b852702db40c741a4b421a8cc2046c', 'url': 'http://resources.live24.gr/resources/images/stations/86c67109-d056-44ba-a440-f022ff0bb67a.png'}]",http://resources.live24.gr/resources/images/stations/86c67109-d056-44ba-a440-f022ff0bb67a.png
/radio/generic.jsp?sid=1641,Ροκ,Rock Velvet ,"[{'path': 'full/43c6ed819bcdde7ae698cbef9b1d62a13681d1a0.jpg', 'checksum': '4e6b541993e52619ae185af1edfd4a10', 'url': 'http://resources.live24.gr/resources/images/stations/a9c7eb68-0af0-44bc-a211-e6c3bfca0bbf.jpg'}]",http://resources.live24.gr/resources/images/stations/a9c7eb68-0af0-44bc-a211-e6c3bfca0bbf.jpg
/radio/generic.jsp?sid=2193,Ροκ,Rock Station ,"[{'path': 'full/10410c9fff79be44655d064e5e9212dff9f8ebab.jpg', 'checksum': 'f1cc156dceaeeef571d1de427b5baa0a', 'url': 'http://resources.live24.gr/resources/images/stations/599159b0-6f39-46b0-b6de-49bdbb0056c0.gif'}]",http://resources.live24.gr/resources/images/stations/599159b0-6f39-46b0-b6de-49bdbb0056c0.gif
/radio/generic.jsp?sid=2013,Ροκ,Rock Lab Radio ,"[{'path': 'full/c2a81011bd2804428cb7a6a0bcd5fc4a0c36e107.jpg', 'checksum': '961cffa91865eab0bf33a68bd7c9229b', 'url': 'http://resources.live24.gr/resources/images/stations/35571aa7-0abd-46bc-9fd8-6d0cc3e9645a.jpg'}]",http://resources.live24.gr/resources/images/stations/35571aa7-0abd-46bc-9fd8-6d0cc3e9645a.jpg
/radio/generic.jsp?sid=2319,Ροκ,Rocarolla Radio ,"[{'path': 'full/de7130baf5b8e3bb35bd23c9569bbb634a4d44ab.jpg', 'checksum': 'b7db9811445b5c7b64da53b58f8caba8', 'url': 'http://resources.live24.gr/resources/images/stations/fcfe947b-8a2f-4e72-bd98-47ef3025ba75.gif'}]",http://resources.live24.gr/resources/images/stations/fcfe947b-8a2f-4e72-bd98-47ef3025ba75.gif
/radio/generic.jsp?sid=3122,Διεθνής Μουσική,Retro Music Radio ,"[{'path': 'full/e364d705b80876b70c0c828b81170ae0a66ad852.jpg', 'checksum': '6772cd61bc2f2ecf1959cc2f973f1703', 'url': 'http://resources.live24.gr/resources/images/stations/fa3961a7-48b3-4c7a-9e42-eddb2ed450cd.png'}]",http://resources.live24.gr/resources/images/stations/fa3961a7-48b3-4c7a-9e42-eddb2ed450cd.png
/radio/generic.jsp?sid=2378,Διεθνής Μουσική,Rest Radio ,"[{'path': 'full/73dd5866e54b44217bcab99a57b1ee2c03ab9067.jpg', 'checksum': 'da4d40796f302cf20e7110abce2e7fa2', 'url': 'http://resources.live24.gr/resources/images/stations/abd089b8-6821-4904-a78e-de30a1832ce8.jpg'}]",http://resources.live24.gr/resources/images/stations/abd089b8-6821-4904-a78e-de30a1832ce8.jpg
/radio/generic.jsp?sid=2631,Διεθνής Μουσική,Regium Radio ,"[{'path': 'full/e922d762be80db1ff761633411270255102002de.jpg', 'checksum': '77e6780cb84cf182b6b5dc9eea0ff0b5', 'url': 'http://resources.live24.gr/resources/images/stations/7e080fb9-5f7c-4ee2-871f-5552ccd35437.gif'}]",http://resources.live24.gr/resources/images/stations/7e080fb9-5f7c-4ee2-871f-5552ccd35437.gif
/radio/generic.jsp?sid=2373,Διεθνής Μουσική,Reggaevibes Radio ,"[{'path': 'full/f2310f511f881258a86fc2f997b382641c477e77.jpg', 'checksum': '1f3c420ce5341744c1d05f92c656adef', 'url': 'http://resources.live24.gr/resources/images/stations/5f40da91-6588-45be-acc2-8c957bfe33b9.jpg'}]",http://resources.live24.gr/resources/images/stations/5f40da91-6588-45be-acc2-8c957bfe33b9.jpg
/radio/generic.jsp?sid=2003,Διεθνής Μουσική,Red Dancer Radio ,"[{'path': 'full/467b980eac9064c384a3047cd125f3185e649f27.jpg', 'checksum': '212eab5e56a4656b0eb1572f42aa6afd', 'url': 'http://resources.live24.gr/resources/images/stations/b3d62a1a-86e8-4c24-a78b-4aa117d10379.jpg'}]",http://resources.live24.gr/resources/images/stations/b3d62a1a-86e8-4c24-a78b-4aa117d10379.jpg
/radio/generic.jsp?sid=1851,Λαϊκά,Ramona Radio ,"[{'path': 'full/fbee498c856d6be1c110419a6ca74d6aaaaf119f.jpg', 'checksum': 'c69b78aa4e21fb949cd2ddd1617b37b9', 'url': 'http://resources.live24.gr/resources/images/stations/d8ab5696-214d-4342-8173-d586e02699b7.png'}]",http://resources.live24.gr/resources/images/stations/d8ab5696-214d-4342-8173-d586e02699b7.png
/radio/generic.jsp?sid=2923,Διεθνής Μουσική,Radiophone One ,"[{'path': 'full/aa5d8192b63198308d4ff4cdd291e6ef9d35fe8d.jpg', 'checksum': '9522cda77010a111c83be2f8c776a74f', 'url': 'http://resources.live24.gr/resources/images/stations/77dd23f8-c30a-42c0-898e-ee91e6d58ed1.png'}]",http://resources.live24.gr/resources/images/stations/77dd23f8-c30a-42c0-898e-ee91e6d58ed1.png
/radio/generic.jsp?sid=2922,Ροκ,Radiophone ,"[{'path': 'full/8ce25782523b3fcf890ac9ccd625b055ee78ffbd.jpg', 'checksum': 'c190df9b99dd78bf582fffadd2af04bb', 'url': 'http://resources.live24.gr/resources/images/stations/c1af2ba6-cfca-46f2-b7ea-f217109fab29.png'}]",http://resources.live24.gr/resources/images/stations/c1af2ba6-cfca-46f2-b7ea-f217109fab29.png
/radio/generic.jsp?sid=2987,Διεθνής Μουσική,RadiOi Webradio ,"[{'path': 'full/61c3325ffe12e4a456e157f28c75210b1d5f5f56.jpg', 'checksum': '196c7cc51fa447bcc7d2958ed0d83efc', 'url': 'http://resources.live24.gr/resources/images/stations/a8e81721-6144-4396-9f5b-db3786b6d628.png'}]",http://resources.live24.gr/resources/images/stations/a8e81721-6144-4396-9f5b-db3786b6d628.png
/radio/generic.jsp?sid=2570,Λαϊκά,RadioGR ,"[{'path': 'full/055df9980ab570812fff00158ab0d1f7cd6ee26b.jpg', 'checksum': '198fc9c30ce0ec33c29c182402de6eb6', 'url': 'http://resources.live24.gr/resources/images/stations/d4fceaca-aa33-409f-99db-449141b416d0.png'}]",http://resources.live24.gr/resources/images/stations/d4fceaca-aa33-409f-99db-449141b416d0.png
/radio/generic.jsp?sid=2338,Λαϊκά,Radio1 Λαϊκά  ,"[{'path': 'full/53d02cd37ac75b196e7d397df3617ddec12f01c7.jpg', 'checksum': '125ea9ad6e05dc35689e8d5e3611e19d', 'url': 'http://resources.live24.gr/resources/images/stations/e349b4a2-7186-436b-96f6-d8cdbce58ca1.jpg'}]",http://resources.live24.gr/resources/images/stations/e349b4a2-7186-436b-96f6-d8cdbce58ca1.jpg
/radio/generic.jsp?sid=2339,Λαϊκά,Radio1 Ελληνικός  ,"[{'path': 'full/473004c42b0c5ef5bc770f50934382312936b89d.jpg', 'checksum': 'e21cbbae02279ab13b42bcee93257bd8', 'url': 'http://resources.live24.gr/resources/images/stations/826ca869-d6cf-4f59-9d31-d3948a6ce720.jpg'}]",http://resources.live24.gr/resources/images/stations/826ca869-d6cf-4f59-9d31-d3948a6ce720.jpg
/radio/generic.jsp?sid=2335,Ροκ,Radio1 ROCK ,"[{'path': 'full/92f2b1549d382d1b7a242c48ca78f5f398c6e79b.jpg', 'checksum': '7d4724b40b8ac33c6b58cf688d0ab69f', 'url': 'http://resources.live24.gr/resources/images/stations/d59db149-f931-4c3a-89f3-b513af496e00.jpg'}]",http://resources.live24.gr/resources/images/stations/d59db149-f931-4c3a-89f3-b513af496e00.jpg
/radio/generic.jsp?sid=2332,Διεθνής Μουσική,Radio1 LOUNGE ,"[{'path': 'full/6258156aaad9a19430a0021956772da972bf7ba4.jpg', 'checksum': '3317e35e965c056372780bba5ef32511', 'url': 'http://resources.live24.gr/resources/images/stations/9fe488da-2125-4a3b-853d-b7c57698e3b4.jpg'}]",http://resources.live24.gr/resources/images/stations/9fe488da-2125-4a3b-853d-b7c57698e3b4.jpg
/radio/generic.jsp?sid=2342,Διεθνής Μουσική,Radio1 JAZZ ,"[{'path': 'full/2e49b1fac795ecb095927d0f95b0ab63572654c2.jpg', 'checksum': '90f9de7e535d14d2d506af2618f7b429', 'url': 'http://resources.live24.gr/resources/images/stations/4dce8235-bd9a-431d-a671-80ef3ad338a1.jpg'}]",http://resources.live24.gr/resources/images/stations/4dce8235-bd9a-431d-a671-80ef3ad338a1.jpg
/radio/generic.jsp?sid=2336,Διάφορα Ελληνικά,Radio1 Greek Top 40 ,"[{'path': 'full/4bcab02c44233f5aa601c4880978cad8afc006c6.jpg', 'checksum': 'cc75bab66b77818e8d5f32f68c2a3602', 'url': 'http://resources.live24.gr/resources/images/stations/82827499-d012-46b2-9ee1-a999fadce733.jpg'}]",http://resources.live24.gr/resources/images/stations/82827499-d012-46b2-9ee1-a999fadce733.jpg
/radio/generic.jsp?sid=2333,Διεθνής Μουσική,Radio1 GOLDEN 80s ,"[{'path': 'full/7245f4bf986e28c73b69f2d2d12a769267c31047.jpg', 'checksum': '7a079bfcbcccb57d4b0084b810c91a46', 'url': 'http://resources.live24.gr/resources/images/stations/f1924c9d-2874-42b7-b40c-cc20aad0e0d8.jpg'}]",http://resources.live24.gr/resources/images/stations/f1924c9d-2874-42b7-b40c-cc20aad0e0d8.jpg
/radio/generic.jsp?sid=2340,Διεθνής Μουσική,Radio1 GOLDEN 60s ,"[{'path': 'full/504c7b89af50b311288f440955458d6156124e8d.jpg', 'checksum': '875b64bf314899e47f5aca135b578326', 'url': 'http://resources.live24.gr/resources/images/stations/48850423-9728-45e5-a00f-ddf73d500744.jpg'}]",http://resources.live24.gr/resources/images/stations/48850423-9728-45e5-a00f-ddf73d500744.jpg
/radio/generic.jsp?sid=2341,Διεθνής Μουσική,Radio1 DISCO ,"[{'path': 'full/d2f59fce32df72e6ce72ec00cd40c6b2191d1ad4.jpg', 'checksum': 'b53661e8eaddca7e6de1f79f4f1dea37', 'url': 'http://resources.live24.gr/resources/images/stations/9ada8521-5ab1-4dc4-9760-bb39eb4d5ee1.jpg'}]",http://resources.live24.gr/resources/images/stations/9ada8521-5ab1-4dc4-9760-bb39eb4d5ee1.jpg
/radio/generic.jsp?sid=2331,Διεθνής Μουσική,Radio1 DANCE ,"[{'path': 'full/8a2d6fc09a3c29e6ce09a5109d000ff7849c723d.jpg', 'checksum': '9967c71c8b0795af542b3f6b790e1d88', 'url': 'http://resources.live24.gr/resources/images/stations/fc10dc44-da28-4cdf-abb0-39d370eb8ce0.jpg'}]",http://resources.live24.gr/resources/images/stations/fc10dc44-da28-4cdf-abb0-39d370eb8ce0.jpg
/radio/generic.jsp?sid=2337,Διεθνής Μουσική,Radio1 CLASSIC ,"[{'path': 'full/9099975da530dcd76e009b3edb15c68a5a2d1559.jpg', 'checksum': 'ed8f4bb5f67f5da79a25964a07228a87', 'url': 'http://resources.live24.gr/resources/images/stations/034ea180-9c66-42bc-a7a0-e0faf3beb473.jpg'}]",http://resources.live24.gr/resources/images/stations/034ea180-9c66-42bc-a7a0-e0faf3beb473.jpg
/radio/generic.jsp?sid=2334,Διεθνής Μουσική,Radio1 BALLADS ,"[{'path': 'full/9b91ce6ea3974bd1cb930db088dcb9d7032cee84.jpg', 'checksum': '1872f40ed6924518b76485cc4457c5c8', 'url': 'http://resources.live24.gr/resources/images/stations/16e345ed-557f-47f8-8036-b434e7fefa89.jpg'}]",http://resources.live24.gr/resources/images/stations/16e345ed-557f-47f8-8036-b434e7fefa89.jpg
/radio/generic.jsp?sid=1408,Διεθνής Μουσική,Radio Νext ,"[{'path': 'full/601852efdd9d55204e35bcf0226851520b978d2f.jpg', 'checksum': '7b042d3e4ffb45f93aa2f458cb425112', 'url': 'http://resources.live24.gr/resources/images/stations/959b5fd1-5337-4a86-b58d-5e151a949aec.gif'}]",http://resources.live24.gr/resources/images/stations/959b5fd1-5337-4a86-b58d-5e151a949aec.gif
/radio/generic.jsp?sid=1767,Ειδήσεις / Αθλητικά,Radio Μaga ,"[{'path': 'full/d2ff7ed83c62fa470483d0f3318c754eb3827886.jpg', 'checksum': '8a815a701da27a84826f85746518c658', 'url': 'http://resources.live24.gr/resources/images/stations/cf2263f8-9f68-4533-9d7f-735551b02c4e.jpg'}]",http://resources.live24.gr/resources/images/stations/cf2263f8-9f68-4533-9d7f-735551b02c4e.jpg
/radio/generic.jsp?sid=1751,Ροκ,Radio X ,"[{'path': 'full/4bf063409a5188b9454c88313832f3a463c47b4b.jpg', 'checksum': '24907427766bfcdc91baac94c3adfa66', 'url': 'http://resources.live24.gr/resources/images/stations/bd8de387-e5bf-4329-9d47-d68ba8f969b9.png'}]",http://resources.live24.gr/resources/images/stations/bd8de387-e5bf-4329-9d47-d68ba8f969b9.png
/radio/generic.jsp?sid=3095,Διάφορα Ελληνικά,Radio Wave ,"[{'path': 'full/84de8d1478d9e607425c629ef6e518215c4df45a.jpg', 'checksum': 'd635a47cf67380d2b1f811518eebe0d6', 'url': 'http://resources.live24.gr/resources/images/stations/fc5722eb-daaf-41b7-a4ab-35f401dc8c83.png'}]",http://resources.live24.gr/resources/images/stations/fc5722eb-daaf-41b7-a4ab-35f401dc8c83.png
/radio/generic.jsp?sid=2651,Διεθνής Μουσική,Radio Sun ,"[{'path': 'full/2820691f13de49f095e488b1196159181b45fb9f.jpg', 'checksum': '9fb5ed3ff36862b0ee450334fde17ebe', 'url': 'http://resources.live24.gr/resources/images/stations/322b41e4-1670-4f04-aaa5-2f158b95a9e8.png'}]",http://resources.live24.gr/resources/images/stations/322b41e4-1670-4f04-aaa5-2f158b95a9e8.png
/radio/generic.jsp?sid=2326,Διεθνής Μουσική,Radio Studio Billis ,"[{'path': 'full/facecae21bc1ea7de657c7a51634997b99436d8c.jpg', 'checksum': 'cae53a9dfe5cd843c9fc0aa71236711a', 'url': 'http://resources.live24.gr/resources/images/stations/38adcba2-f51a-480a-9376-f32863c5fdfa.jpg'}]",http://resources.live24.gr/resources/images/stations/38adcba2-f51a-480a-9376-f32863c5fdfa.jpg
/radio/generic.jsp?sid=1684,Διάφορα Ελληνικά,Radio Sense ,"[{'path': 'full/123e22087c1e29cc21dfa46c38bade117c4a5ec5.jpg', 'checksum': '0f07835883023262cf27b90b4b6d2e03', 'url': 'http://resources.live24.gr/resources/images/stations/e87c27e9-1632-4b2e-a057-e4a329703a60.jpg'}]",http://resources.live24.gr/resources/images/stations/e87c27e9-1632-4b2e-a057-e4a329703a60.jpg
/radio/generic.jsp?sid=2499,Ροκ,Radio Remember ,"[{'path': 'full/ef535de3559a08299e09a2303d90dc7f64299fe5.jpg', 'checksum': '8dd63125bd1b47baf7f8c77b94e87e7a', 'url': 'http://resources.live24.gr/resources/images/stations/b2cf8bc2-b044-467e-92b7-4f53393e6022.jpg'}]",http://resources.live24.gr/resources/images/stations/b2cf8bc2-b044-467e-92b7-4f53393e6022.jpg
/radio/generic.jsp?sid=2069,Διάφορα Ελληνικά,Radio Secret ,"[{'path': 'full/7ea7b909ba7acc4241930b2ff0d54f92479aba1a.jpg', 'checksum': '60b7a8b03d67ee787e5db9ec19a012e1', 'url': 'http://resources.live24.gr/resources/images/stations/b75116e6-7c20-496e-baa5-87fafa603005.jpg'}]",http://resources.live24.gr/resources/images/stations/b75116e6-7c20-496e-baa5-87fafa603005.jpg
/radio/generic.jsp?sid=2993,Διεθνής Μουσική,Radio Reboot ,"[{'path': 'full/58c92d39b4acddc4c1664a42fc510506e905d880.jpg', 'checksum': 'cb2d3913043c8682ea81efb8042d82bd', 'url': 'http://resources.live24.gr/resources/images/stations/d4888b60-ea14-45fc-ac68-bcd14c65ba35.png'}]",http://resources.live24.gr/resources/images/stations/d4888b60-ea14-45fc-ac68-bcd14c65ba35.png
/radio/generic.jsp?sid=2862,Διεθνής Μουσική,Radio Poko Pokito ,"[{'path': 'full/3b763520db75d640f8753b5dabf0cfbdd320cea0.jpg', 'checksum': '26bd029302dc4fe02cfb6ad5b75459a8', 'url': 'http://resources.live24.gr/resources/images/stations/fa2b93f5-73c5-46f5-b211-d28b2589d7c9.png'}]",http://resources.live24.gr/resources/images/stations/fa2b93f5-73c5-46f5-b211-d28b2589d7c9.png
/radio/generic.jsp?sid=1376,Διεθνής Μουσική,Radio Point ,"[{'path': 'full/d1a30589e572ff30a0c3ab6110622a5524a09b13.jpg', 'checksum': 'c7b274b11c3568c55a29c9b4dd686c3b', 'url': 'http://resources.live24.gr/resources/images/stations/2554f2ab-9a85-4460-8e66-1dee7d00ab75.jpg'}]",http://resources.live24.gr/resources/images/stations/2554f2ab-9a85-4460-8e66-1dee7d00ab75.jpg
/radio/generic.jsp?sid=1916,'Εντεχνα,Radio Paris ,"[{'path': 'full/63895580838b058a64791c03ab4c1488766fb0e1.jpg', 'checksum': '387f8ce949ddeb07587166d21958ca27', 'url': 'http://resources.live24.gr/resources/images/stations/7f4caf37-c1e1-4a19-88be-e2447610ee0a.jpg'}]",http://resources.live24.gr/resources/images/stations/7f4caf37-c1e1-4a19-88be-e2447610ee0a.jpg
/radio/generic.jsp?sid=2907,Διάφορα Ελληνικά,Radio Music Galaxy ,"[{'path': 'full/4ed7bb9297d2b758d0b0717aa188791a86d20950.jpg', 'checksum': '51649eb1a7e402e04293e303f47b873d', 'url': 'http://resources.live24.gr/resources/images/stations/8b1ac4af-0538-44a0-9f9d-59f20d3a02e9.jpg'}]",http://resources.live24.gr/resources/images/stations/8b1ac4af-0538-44a0-9f9d-59f20d3a02e9.jpg
/radio/generic.jsp?sid=2258,Διάφορα Ελληνικά,Radio Palmer ,"[{'path': 'full/553bc9d6926e3e0b9559d1102cb2a81a8055410a.jpg', 'checksum': '585224fe6fbc92a1c5e68c419bbeaabb', 'url': 'http://resources.live24.gr/resources/images/stations/68fc6b88-ca54-453e-871b-0e3b4fdf8cb1.PNG'}]",http://resources.live24.gr/resources/images/stations/68fc6b88-ca54-453e-871b-0e3b4fdf8cb1.PNG
/radio/generic.jsp?sid=1756,Διεθνής Μουσική,Radio One ,"[{'path': 'full/f7f749ee13c63cfdcfbf7cb7d8782ac0c8f8aea0.jpg', 'checksum': '36d0f8c4c0afdc5174c563fae79ee7e4', 'url': 'http://resources.live24.gr/resources/images/stations/ce0e5108-86c2-49c6-bf9d-269b4d206e4e.png'}]",http://resources.live24.gr/resources/images/stations/ce0e5108-86c2-49c6-bf9d-269b4d206e4e.png
/radio/generic.jsp?sid=3056,Διεθνής Μουσική,Radio On ,"[{'path': 'full/3ea61ade5f51dc41c8ec403d506bfde4454bbdb1.jpg', 'checksum': 'f28285228ba29e90b5c8c8776e342ccf', 'url': 'http://resources.live24.gr/resources/images/stations/8b25d27d-5ae8-4214-be77-501849a36a35.png'}]",http://resources.live24.gr/resources/images/stations/8b25d27d-5ae8-4214-be77-501849a36a35.png
/radio/generic.jsp?sid=1659,Διεθνής Μουσική,Radio NRG ,"[{'path': 'full/f696cfd4fed48c5cac01bd968a3aa6d25b41cc96.jpg', 'checksum': 'ae09de12bbb58596747185e3dd955756', 'url': 'http://resources.live24.gr/resources/images/stations/1c600f5d-b766-4eab-879a-96e45013b7f5.jpg'}]",http://resources.live24.gr/resources/images/stations/1c600f5d-b766-4eab-879a-96e45013b7f5.jpg
/radio/generic.jsp?sid=2659,Διεθνής Μουσική,Radio Nowhere ,"[{'path': 'full/9d54cc3410d37af4fa4851e27b747554c821b3e3.jpg', 'checksum': 'dba1b34a4cf50ea22593741b52398859', 'url': 'http://resources.live24.gr/resources/images/stations/171f649a-7bdc-4e21-8f9d-46c3b9e12f6a.png'}]",http://resources.live24.gr/resources/images/stations/171f649a-7bdc-4e21-8f9d-46c3b9e12f6a.png
/radio/generic.jsp?sid=1521,Διεθνής Μουσική,Radio Must Athens ,"[{'path': 'full/657f21c7be28215ea3a21f3c91360b127f5c05bd.jpg', 'checksum': 'd2bc848e92029e41ea9b9d7406e86940', 'url': 'http://resources.live24.gr/resources/images/stations/45e5a92f-4904-4778-99f0-a815e5cbc52f.png'}]",http://resources.live24.gr/resources/images/stations/45e5a92f-4904-4778-99f0-a815e5cbc52f.png
/radio/generic.jsp?sid=2211,'Εντεχνα,Radio Music Heaven ,"[{'path': 'full/ebd80b5d08c71f0d4affaf25861dc487223c3447.jpg', 'checksum': '75b573d1fd55a5d80535ca0e3a4a9099', 'url': 'http://resources.live24.gr/resources/images/stations/3e77872c-2500-4846-acd0-c4cdea74b69f.jpg'}]",http://resources.live24.gr/resources/images/stations/3e77872c-2500-4846-acd0-c4cdea74b69f.jpg
/radio/generic.jsp?sid=2864,Διεθνής Μουσική,Radio Metalourgio ,"[{'path': 'full/228be36411a3ff677a93e1a84f09e7bef519189e.jpg', 'checksum': '9aa5788321cdcf477a0ceed30cc34cf3', 'url': 'http://resources.live24.gr/resources/images/stations/11d49ed9-9895-47d3-b3f7-1af97a80edea.png'}]",http://resources.live24.gr/resources/images/stations/11d49ed9-9895-47d3-b3f7-1af97a80edea.png
/radio/generic.jsp?sid=2940,'Εντεχνα,Radio Mporia ,"[{'path': 'full/fe0a2e9e98873c6f701774d59155f976ce9ca786.jpg', 'checksum': '07b91639628ae0b10a47cf243705b238', 'url': 'http://resources.live24.gr/resources/images/stations/2784da30-057c-415d-8843-9b664bec6a9d.png'}]",http://resources.live24.gr/resources/images/stations/2784da30-057c-415d-8843-9b664bec6a9d.png
/radio/generic.jsp?sid=2817,Διάφορα Ελληνικά,Radio Magic ,"[{'path': 'full/2112160f8a7ca613e2bfe10ae3656f03f39407ee.jpg', 'checksum': '156d574e752d1e27cc21a0b0f55d86ad', 'url': 'http://resources.live24.gr/resources/images/stations/b6b79e50-2b72-479d-ab84-c48eccc54c1a.png'}]",http://resources.live24.gr/resources/images/stations/b6b79e50-2b72-479d-ab84-c48eccc54c1a.png
/radio/generic.jsp?sid=2216,Διεθνής Μουσική,Radio Lady ,"[{'path': 'full/e777a538310ddc84363a010c61a0bbbb92af0f50.jpg', 'checksum': 'e3dd757004da9474dd5fdd91887b191b', 'url': 'http://resources.live24.gr/resources/images/stations/14115c63-72ca-4fa8-8023-578046553554.jpg'}]",http://resources.live24.gr/resources/images/stations/14115c63-72ca-4fa8-8023-578046553554.jpg
/radio/generic.jsp?sid=2317,Διεθνής Μουσική,Radio Just ,"[{'path': 'full/b63bab8622ddd80be07daf4be5408fc1a71b1d05.jpg', 'checksum': '39761a3452b014b635d70f73faad8fad', 'url': 'http://resources.live24.gr/resources/images/stations/aade48f7-a915-48ae-9988-8e3e3233255b.jpg'}]",http://resources.live24.gr/resources/images/stations/aade48f7-a915-48ae-9988-8e3e3233255b.jpg
/radio/generic.jsp?sid=2469,Ελληνική Mainstream,Radio KEA ,"[{'path': 'full/8a55588a8935eb4788f85bc4aa72b1d35aefcf3e.jpg', 'checksum': 'cd46ff1ec7fc6d1f7b43aca3a743155e', 'url': 'http://resources.live24.gr/resources/images/stations/ec0d9259-04ef-447b-8ca8-9ac987ea3f19.png'}]",http://resources.live24.gr/resources/images/stations/ec0d9259-04ef-447b-8ca8-9ac987ea3f19.png
/radio/generic.jsp?sid=2455,Διάφορα Ελληνικά,Radio Jeronimo ,"[{'path': 'full/174d051d6d7279de13528b60c29109e9e6bd037c.jpg', 'checksum': '35ef1a8394289ebc670cdec9b9795b6d', 'url': 'http://resources.live24.gr/resources/images/stations/810e8327-74a7-485e-aa4e-dfa0f516501c.jpg'}]",http://resources.live24.gr/resources/images/stations/810e8327-74a7-485e-aa4e-dfa0f516501c.jpg
/radio/generic.jsp?sid=1592,Διεθνής Μουσική,Radio Heaven ,"[{'path': 'full/05614e278a3f4ffc9e3a4fb97204755dfd05d192.jpg', 'checksum': '484d674d83d696fc20cef1446ce7ef7d', 'url': 'http://resources.live24.gr/resources/images/stations/4c09b7f6-bc6e-49be-a224-e2961aff958c.png'}]",http://resources.live24.gr/resources/images/stations/4c09b7f6-bc6e-49be-a224-e2961aff958c.png
/radio/generic.jsp?sid=2798,Ελληνική Mainstream,Radio Greece Party ,"[{'path': 'full/cef3a5359ca3e394c9c1ab93929eff3d445a643f.jpg', 'checksum': '600f95ed137d4d9d5aca476baa0964d2', 'url': 'http://resources.live24.gr/resources/images/stations/2ab0b3d3-a91a-4004-b858-1222725886be.png'}]",http://resources.live24.gr/resources/images/stations/2ab0b3d3-a91a-4004-b858-1222725886be.png
/radio/generic.jsp?sid=3059,Διάφορα Ελληνικά,Radio G69 ,"[{'path': 'full/b87d1a14c5c01a8cc13341d75aab567906fe2485.jpg', 'checksum': 'a605a99102c03320bbebfe96fcfb6c1e', 'url': 'http://resources.live24.gr/resources/images/stations/1acb38f2-91e2-40f9-b333-bf9aa38a1b27.png'}]",http://resources.live24.gr/resources/images/stations/1acb38f2-91e2-40f9-b333-bf9aa38a1b27.png
/radio/generic.jsp?sid=2349,Ελληνική Mainstream,Radio Evoikos ,"[{'path': 'full/0f81fa73939683ff32f7fa5014faf6f90af4b0c6.jpg', 'checksum': 'bd041baacbe8a7d53a073db5b4e793cc', 'url': 'http://resources.live24.gr/resources/images/stations/ebaf7bb1-9fbf-4c14-98b0-eea7134960c7.jpg'}]",http://resources.live24.gr/resources/images/stations/ebaf7bb1-9fbf-4c14-98b0-eea7134960c7.jpg
/radio/generic.jsp?sid=2271,Ελληνική Mainstream,Radio Exodos ,"[{'path': 'full/1ed7cb64b3caf2e1ff07ea78bd6c891e3b6e8c49.jpg', 'checksum': '10574b2985586c77aed1fd7adf8cb39c', 'url': 'http://resources.live24.gr/resources/images/stations/cf3e7343-b54a-4267-9b9d-04139fec4442.jpg'}]",http://resources.live24.gr/resources/images/stations/cf3e7343-b54a-4267-9b9d-04139fec4442.jpg
/radio/generic.jsp?sid=3125,Διάφορα Ελληνικά,Radio Energi ,"[{'path': 'full/5c586206e6b3abe00e11dcd2a134067ba1e8a414.jpg', 'checksum': '605a0db0269ac1401f889d2b73f0eab4', 'url': 'http://resources.live24.gr/resources/images/stations/9a5ca242-9834-49d5-ba7e-bb329717743d.png'}]",http://resources.live24.gr/resources/images/stations/9a5ca242-9834-49d5-ba7e-bb329717743d.png
/radio/generic.jsp?sid=3051,Διεθνής Μουσική,Radio DOC ,"[{'path': 'full/20d9a70459fb3d6e3d5f875846a5122d6dd64f8f.jpg', 'checksum': '5542b68d12174d8e64f2f84868b71863', 'url': 'http://resources.live24.gr/resources/images/stations/cc458011-24c4-4c08-9a6b-045333538621.png'}]",http://resources.live24.gr/resources/images/stations/cc458011-24c4-4c08-9a6b-045333538621.png
/radio/generic.jsp?sid=2994,Διεθνής Μουσική,Radio GoGof ,"[{'path': 'full/9fc986e204a52ca0e62942f5f10463a73def5eba.jpg', 'checksum': '7f5eb9c6e5b82a8e5abac356ab263082', 'url': 'http://resources.live24.gr/resources/images/stations/4653d058-f6bc-4e48-acb9-10be60c0f9d2.png'}]",http://resources.live24.gr/resources/images/stations/4653d058-f6bc-4e48-acb9-10be60c0f9d2.png
/radio/generic.jsp?sid=2090,Λαϊκά,Radio Dj Μελωδία ,"[{'path': 'full/bc9378fe0f88c3cd1029b30cd9e72043052a286b.jpg', 'checksum': '7fdc204be09495c26d1f565aa1c78305', 'url': 'http://resources.live24.gr/resources/images/stations/8de4a295-3736-4224-a94f-ec4b1bc59a28.jpg'}]",http://resources.live24.gr/resources/images/stations/8de4a295-3736-4224-a94f-ec4b1bc59a28.jpg
